freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
50.166015625,27.122425094393247,33.379425094393255,6.2570000000000086
50.21484375,27.08142509439325,30.716425094393248,3.634999999999998
50.263671875,27.03942509439325,30.98342509439325,3.9440000000000026
50.3125,27.03542509439325,32.78742509439324,5.751999999999992
50.361328125,26.997425094393247,30.323425094393247,3.3260000000000005
50.41015625,27.210425094393248,30.512425094393247,3.3019999999999996
50.458984375,26.969425094393248,32.376425094393255,5.407000000000007
50.5078125,26.98342509439325,30.23642509439325,3.253
50.556640625,26.821425094393252,30.269425094393245,3.4479999999999933
50.60546875,26.79442509439325,31.900425094393245,5.1059999999999945
50.654296875,26.60342509439325,29.99642509439325,3.3930000000000007
50.703125,26.577425094393245,30.17242509439325,3.595000000000006
50.751953125,26.464425094393246,31.668425094393246,5.204000000000001
50.80078125,26.38642509439325,29.56242509439325,3.176000000000002
